                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.5451,                 2.1469,                 1.9868,                0.33559,                0.36615,                0.27555,                0.11247,                 1.9273,                  3.089,                 2.2538,               0.008119,               0.008119,               0.008119
                     21,                 1.5336,                 2.1255,                 1.9841,                0.38082,                0.36105,                0.29371,                0.11925,                 1.9124,                 2.8188,                 2.2585,                0.00802,                0.00802,                0.00802
                     22,                  1.533,                 2.1469,                  1.983,                0.37419,                0.37575,                0.29776,                0.12341,                 1.9388,                 2.9367,                 2.2675,               0.007921,               0.007921,               0.007921
                     23,                 1.5317,                 2.1231,                 1.9684,                0.40492,                0.37215,                0.31032,                0.12326,                 1.9633,                 2.8346,                 2.3211,               0.007822,               0.007822,               0.007822
                     24,                 1.5233,                 2.1359,                 1.9718,                  0.383,                0.38899,                0.30323,                0.12675,                 1.9287,                 2.9372,                 2.2808,               0.007723,               0.007723,               0.007723
                     25,                 1.5115,                 2.1106,                 1.9576,                0.40705,                0.39016,                0.31972,                0.13049,                 1.9244,                 2.6787,                 2.2387,               0.007624,               0.007624,               0.007624
                     26,                 1.5197,                 2.1195,                 1.9568,                 0.3934,                0.37526,                 0.3091,                0.12766,                 1.9007,                 2.7451,                 2.2378,               0.007525,               0.007525,               0.007525
                     27,                 1.5036,                 2.0971,                  1.959,                0.38453,                0.38055,                0.30331,                0.12544,                 1.8941,                 2.8771,                 2.2578,               0.007426,               0.007426,               0.007426
                     28,                 1.5016,                 2.0769,                 1.9434,                0.38159,                0.37455,                0.31458,                 0.1264,                 1.9192,                 2.7538,                 2.2384,               0.007327,               0.007327,               0.007327
                     29,                 1.5034,                 2.0698,                  1.946,                0.40947,                0.36043,                0.29819,                0.12668,                 1.8922,                 2.8077,                 2.2494,               0.007228,               0.007228,               0.007228
                     30,                 1.5058,                 2.0846,                 1.9489,                0.42264,                0.37095,                0.31298,                0.12582,                  1.943,                  2.655,                  2.287,               0.007129,               0.007129,               0.007129
                     31,                 1.4953,                 2.0606,                 1.9402,                0.40572,                0.37815,                0.32111,                0.13538,                   1.88,                 2.8831,                  2.218,                0.00703,                0.00703,                0.00703
                     32,                 1.4891,                 2.0273,                 1.9411,                0.37741,                0.38055,                0.31498,                0.12999,                 1.9027,                 2.7384,                 2.2441,               0.006931,               0.006931,               0.006931
                     33,                  1.486,                 2.0481,                 1.9323,                0.37027,                0.37935,                 0.3099,                0.12943,                 1.9149,                 2.8667,                 2.2452,               0.006832,               0.006832,               0.006832
                     34,                 1.4869,                  2.053,                 1.9352,                0.37373,                0.38655,                0.31782,                 0.1357,                  1.879,                 2.7599,                 2.2383,               0.006733,               0.006733,               0.006733
                     35,                 1.4865,                 2.0242,                 1.9233,                0.36719,                0.38661,                 0.3139,                  0.135,                 1.9168,                 2.7753,                 2.2614,               0.006634,               0.006634,               0.006634
                     36,                 1.4689,                 2.0156,                 1.9113,                0.41847,                0.36887,                0.32348,                 0.1319,                 1.9227,                 2.8641,                 2.2792,               0.006535,               0.006535,               0.006535
                     37,                 1.4686,                 2.0004,                 1.9155,                 0.3773,                0.39856,                0.30879,                0.12579,                 1.9223,                 2.8171,                 2.2666,               0.006436,               0.006436,               0.006436
                     38,                 1.4661,                 2.0151,                 1.9126,                0.37906,                0.38776,                0.31876,                0.13005,                   1.92,                 2.8535,                 2.2632,               0.006337,               0.006337,               0.006337
                     39,                 1.4741,                 2.0034,                 1.9229,                0.42871,                0.38055,                0.32326,                0.13563,                 1.8997,                 2.6991,                 2.2618,               0.006238,               0.006238,               0.006238
                     40,                 1.4648,                 1.9881,                 1.9192,                0.39191,                0.40576,                0.32188,                0.13605,                 1.9214,                 2.8365,                 2.2591,               0.006139,               0.006139,               0.006139
                     41,                 1.4596,                 1.9765,                 1.9004,                0.39503,                0.39856,                0.32412,                0.13869,                 1.9018,                 2.7386,                 2.2477,                0.00604,                0.00604,                0.00604
                     42,                 1.4661,                 1.9678,                 1.9068,                0.38331,                0.40576,                0.32596,                0.13315,                 1.9142,                 2.6965,                 2.2591,               0.005941,               0.005941,               0.005941
                     43,                 1.4514,                 1.9531,                 1.8923,                0.36169,                0.39136,                 0.3099,                 0.1312,                 1.9308,                 2.6777,                  2.265,               0.005842,               0.005842,               0.005842
                     44,                 1.4551,                 1.9593,                 1.8961,                0.40982,                0.37012,                0.33346,                0.13901,                 1.9037,                 2.7346,                 2.2535,               0.005743,               0.005743,               0.005743
                     45,                 1.4391,                 1.9359,                 1.8748,                0.39789,                0.38237,                0.32744,                0.14329,                 1.9171,                 2.6948,                 2.2609,               0.005644,               0.005644,               0.005644
                     46,                 1.4362,                 1.9198,                 1.8822,                0.37783,                0.41417,                0.32709,                0.13563,                 1.9172,                 2.6599,                 2.2536,               0.005545,               0.005545,               0.005545
                     47,                 1.4327,                 1.9282,                 1.8778,                0.38887,                 0.3827,                 0.3158,                0.13132,                 1.9295,                 2.6856,                 2.2944,               0.005446,               0.005446,               0.005446
                     48,                 1.4335,                 1.9327,                 1.8808,                0.39835,                0.38175,                0.33007,                0.14145,                 1.9228,                 2.8429,                 2.2588,               0.005347,               0.005347,               0.005347
                     49,                 1.4271,                 1.9077,                 1.8702,                0.42095,                0.38175,                0.32149,                0.13639,                 1.9202,                 2.7586,                 2.2522,               0.005248,               0.005248,               0.005248
                     50,                 1.4229,                 1.9035,                 1.8706,                0.39831,                0.40096,                0.33607,                0.14136,                 1.9161,                 2.6395,                  2.262,               0.005149,               0.005149,               0.005149
                     51,                 1.4175,                 1.8972,                 1.8625,                0.39663,                0.41056,                0.33745,                0.14028,                  1.936,                 2.6728,                 2.2717,                0.00505,                0.00505,                0.00505
                     52,                 1.4206,                 1.8966,                 1.8577,                0.40409,                0.38175,                0.33143,                 0.1369,                 1.9345,                 2.7035,                 2.2816,               0.004951,               0.004951,               0.004951
                     53,                 1.4032,                 1.8522,                 1.8533,                0.39526,                0.42607,                0.33068,                0.14002,                 1.9209,                 2.6153,                 2.2684,               0.004852,               0.004852,               0.004852
                     54,                 1.4053,                 1.8685,                   1.84,                0.37763,                0.40717,                 0.3284,                 0.1391,                 1.9232,                 2.6925,                 2.2677,               0.004753,               0.004753,               0.004753
                     55,                 1.4041,                  1.848,                 1.8562,                0.42587,                0.39736,                0.33471,                0.14274,                 1.9249,                  2.632,                 2.2821,               0.004654,               0.004654,               0.004654
                     56,                 1.4025,                 1.8595,                 1.8459,                0.40734,                0.40096,                0.33149,                0.14188,                 1.9301,                 2.7194,                 2.2959,               0.004555,               0.004555,               0.004555
                     57,                 1.3979,                 1.8488,                 1.8376,                0.41361,                0.42497,                0.33974,                0.14416,                 1.9215,                 2.6505,                 2.2686,               0.004456,               0.004456,               0.004456
                     58,                  1.388,                 1.8378,                 1.8401,                0.41439,                0.39616,                0.33659,                0.14435,                 1.9421,                 2.6661,                 2.2887,               0.004357,               0.004357,               0.004357
                     59,                  1.397,                 1.8382,                 1.8358,                0.42781,                0.38295,                0.33625,                0.14196,                 1.9292,                 2.6456,                 2.2681,               0.004258,               0.004258,               0.004258
                     60,                 1.3797,                 1.8078,                 1.8267,                0.40104,                0.41537,                 0.3314,                0.14123,                 1.9266,                 2.6405,                 2.2822,               0.004159,               0.004159,               0.004159
                     61,                 1.3814,                 1.8016,                  1.828,                0.41775,                0.38776,                0.33294,                0.14657,                  1.921,                 2.5759,                 2.2498,                0.00406,                0.00406,                0.00406
                     62,                 1.3801,                 1.7918,                  1.825,                 0.4183,                0.40659,                0.33856,                0.14363,                 1.9399,                 2.5944,                 2.2782,               0.003961,               0.003961,               0.003961
                     63,                 1.3785,                  1.799,                  1.824,                0.42265,                0.39376,                 0.3388,                0.14542,                 1.9499,                 2.5392,                 2.2823,               0.003862,               0.003862,               0.003862
                     64,                 1.3783,                 1.8287,                 1.8206,                0.41717,                0.38322,                0.32529,                0.14011,                  1.936,                 2.6282,                 2.2745,               0.003763,               0.003763,               0.003763
                     65,                 1.3608,                 1.7841,                 1.8033,                0.42508,                0.38522,                0.33929,                0.14494,                 1.9359,                 2.5797,                 2.2948,               0.003664,               0.003664,               0.003664
                     66,                 1.3629,                  1.765,                 1.8079,                0.41736,                0.40096,                0.34022,                0.14669,                 1.9349,                 2.5856,                 2.2902,               0.003565,               0.003565,               0.003565
                     67,                 1.3648,                  1.755,                 1.8124,                0.40836,                0.40816,                0.33443,                0.14334,                 1.9563,                 2.5981,                 2.3086,               0.003466,               0.003466,               0.003466
                     68,                 1.3458,                 1.7346,                 1.7943,                  0.441,                0.37815,                0.33959,                0.14585,                 1.9428,                 2.5589,                    2.3,               0.003367,               0.003367,               0.003367
                     69,                 1.3602,                 1.7434,                  1.794,                 0.4394,                0.39256,                0.33555,                0.14706,                 1.9397,                 2.5521,                 2.3053,               0.003268,               0.003268,               0.003268
                     70,                 1.3441,                 1.7392,                 1.7918,                0.44837,                0.37095,                0.33692,                0.14363,                 1.9521,                 2.5764,                 2.3203,               0.003169,               0.003169,               0.003169
                     71,                 1.3446,                  1.724,                 1.7874,                 0.4457,                0.38655,                0.33335,                0.14121,                  1.958,                 2.5866,                 2.3155,                0.00307,                0.00307,                0.00307
                     72,                 1.3432,                 1.7288,                 1.7824,                0.44048,                0.38896,                0.33615,                0.14065,                 1.9645,                 2.6111,                   2.32,               0.002971,               0.002971,               0.002971
                     73,                  1.333,                 1.6917,                 1.7838,                0.47717,                0.36615,                0.34721,                0.14647,                 1.9712,                 2.6357,                 2.3275,               0.002872,               0.002872,               0.002872
                     74,                 1.3327,                 1.6897,                 1.7847,                 0.4372,                0.38415,                0.34758,                0.14662,                 1.9747,                   2.64,                 2.3279,               0.002773,               0.002773,               0.002773
                     75,                 1.3323,                 1.6914,                 1.7744,                0.43852,                0.37972,                0.33471,                0.14639,                 1.9773,                 2.6054,                 2.3314,               0.002674,               0.002674,               0.002674
                     76,                 1.3244,                 1.7005,                 1.7681,                 0.4372,                0.38514,                0.34324,                 0.1464,                 1.9838,                 2.5928,                 2.3378,               0.002575,               0.002575,               0.002575
                     77,                 1.3249,                 1.6977,                 1.7756,                0.42736,                0.39136,                0.34575,                0.14664,                 1.9742,                 2.6227,                 2.3232,               0.002476,               0.002476,               0.002476
                     78,                 1.3052,                 1.6674,                 1.7633,                0.41106,                0.39736,                0.34868,                0.14948,                 1.9689,                 2.6069,                 2.3235,               0.002377,               0.002377,               0.002377
                     79,                  1.317,                 1.6646,                 1.7636,                0.43277,                0.38896,                0.34862,                0.14733,                 1.9731,                 2.6231,                 2.3287,               0.002278,               0.002278,               0.002278
                     80,                 1.3049,                 1.6487,                 1.7568,                0.39844,                0.39976,                0.34948,                0.14985,                  1.974,                 2.6272,                 2.3315,               0.002179,               0.002179,               0.002179
                     81,                 1.3069,                 1.6535,                 1.7544,                0.43429,                0.38154,                0.34454,                 0.1492,                 1.9778,                 2.6286,                 2.3388,                0.00208,                0.00208,                0.00208
                     82,                 1.2985,                 1.6388,                 1.7469,                0.43155,                0.38535,                0.34666,                0.14707,                 1.9869,                 2.6169,                 2.3523,               0.001981,               0.001981,               0.001981
                     83,                 1.2852,                 1.6186,                 1.7446,                0.42211,                0.38655,                0.34895,                0.14888,                 1.9942,                 2.6261,                 2.3569,               0.001882,               0.001882,               0.001882
                     84,                 1.2868,                 1.5988,                 1.7394,                0.46235,                0.37095,                0.34837,                0.14935,                 1.9904,                 2.6332,                 2.3543,               0.001783,               0.001783,               0.001783
                     85,                 1.2815,                 1.6152,                 1.7423,                0.46188,                0.36855,                0.34938,                0.14826,                 1.9934,                  2.658,                 2.3626,               0.001684,               0.001684,               0.001684
                     86,                 1.2857,                 1.6007,                 1.7363,                0.39312,                0.42377,                0.34349,                0.14658,                 1.9983,                 2.6562,                 2.3667,               0.001585,               0.001585,               0.001585
                     87,                 1.2713,                 1.6074,                 1.7233,                0.40648,                0.41417,                 0.3441,                0.14595,                 1.9999,                  2.659,                 2.3675,               0.001486,               0.001486,               0.001486
                     88,                 1.2845,                 1.6009,                 1.7346,                0.39112,                0.41718,                0.33924,                0.14584,                 1.9961,                 2.6304,                 2.3564,               0.001387,               0.001387,               0.001387
                     89,                 1.2729,                 1.5818,                  1.714,                0.40017,                0.42137,                0.33958,                0.14598,                 1.9922,                 2.6066,                 2.3516,               0.001288,               0.001288,               0.001288
                     90,                 1.4517,                 1.5813,                 1.7817,                0.41018,                0.40657,                0.33778,                0.14546,                 2.0002,                 2.5746,                 2.3549,               0.001189,               0.001189,               0.001189
                     91,                 1.4171,                 1.5098,                 1.7579,                0.43838,                0.38896,                 0.3381,                0.14729,                 1.9997,                 2.5614,                 2.3559,                0.00109,                0.00109,                0.00109
                     92,                 1.4055,                 1.4846,                 1.7539,                0.44551,                0.38175,                0.34694,                 0.1486,                 1.9927,                 2.5469,                 2.3549,               0.000991,               0.000991,               0.000991
                     93,                 1.3996,                   1.48,                 1.7357,                0.41317,                 0.4167,                0.34601,                0.14838,                 1.9959,                 2.5527,                 2.3565,               0.000892,               0.000892,               0.000892
                     94,                 1.3999,                 1.4769,                 1.7408,                 0.4332,                0.40456,                0.35081,                0.14884,                 1.9989,                  2.557,                 2.3635,               0.000793,               0.000793,               0.000793
                     95,                 1.3886,                 1.4654,                 1.7366,                0.43989,                0.39616,                0.35192,                0.14981,                  2.004,                 2.5667,                 2.3728,               0.000694,               0.000694,               0.000694
                     96,                 1.3835,                 1.4579,                 1.7292,                0.47149,                0.38175,                0.34961,                0.14803,                 2.0037,                 2.5805,                 2.3748,               0.000595,               0.000595,               0.000595
                     97,                 1.3767,                 1.4302,                 1.7164,                0.45053,                0.39736,                 0.3499,                 0.1477,                  2.008,                 2.5821,                 2.3824,               0.000496,               0.000496,               0.000496
                     98,                 1.3642,                 1.4025,                 1.7165,                0.45334,                0.38896,                0.34945,                0.14789,                 2.0099,                   2.59,                 2.3863,               0.000397,               0.000397,               0.000397
                     99,                 1.3708,                 1.4289,                 1.7172,                0.45714,                0.38295,                0.34851,                0.14741,                 2.0103,                  2.591,                 2.3894,               0.000298,               0.000298,               0.000298
