                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.6708,                 2.5375,                 2.1246,                0.28164,                0.31813,                0.21066,                0.07655,                 1.9375,                 3.5065,                 2.2933,               0.007723,               0.007723,               0.007723
                     25,                 1.6627,                 2.5002,                 2.1116,                0.29413,                0.32533,                0.21731,                0.07981,                 1.9318,                 3.0607,                 2.2666,               0.007624,               0.007624,               0.007624
                     26,                 1.6696,                  2.513,                 2.1114,                 0.2801,                0.33253,                0.21922,                0.08007,                 1.9224,                 3.4395,                 2.2707,               0.007525,               0.007525,               0.007525
                     27,                 1.6502,                 2.4841,                 2.1099,                0.31157,                0.33133,                0.22816,                0.08504,                 1.9134,                 3.3636,                 2.2633,               0.007426,               0.007426,               0.007426
                     28,                 1.6541,                 2.4566,                 2.1012,                0.30778,                0.32186,                0.22061,                0.08289,                 1.9103,                 3.3291,                 2.2499,               0.007327,               0.007327,               0.007327
                     29,                  1.648,                 2.4503,                 2.0976,                0.32988,                0.33685,                0.23401,                0.08973,                 1.8736,                  3.244,                 2.2282,               0.007228,               0.007228,               0.007228
                     30,                 1.6422,                  2.467,                 2.0929,                0.32022,                0.34094,                0.25371,                0.09459,                  1.918,                 3.1504,                 2.2817,               0.007129,               0.007129,               0.007129
                     31,                 1.6403,                 2.4467,                 2.0929,                0.35864,                0.32173,                0.25998,                0.09839,                 1.8959,                 3.3166,                 2.2403,                0.00703,                0.00703,                0.00703
                     32,                 1.6205,                 2.4089,                 2.0833,                0.31802,                0.35654,                0.25479,                0.09705,                 1.9103,                 3.2164,                  2.265,               0.006931,               0.006931,               0.006931
                     33,                 1.6264,                 2.4022,                 2.0842,                0.32844,                 0.3599,                 0.2435,                0.09453,                 1.8796,                 3.1999,                 2.2139,               0.006832,               0.006832,               0.006832
                     34,                 1.6312,                 2.4101,                 2.0836,                0.32512,                0.34694,                0.24502,                0.09558,                 1.8932,                 3.1989,                 2.2497,               0.006733,               0.006733,               0.006733
                     35,                 1.6341,                 2.3878,                 2.0694,                0.35062,                0.36735,                0.25625,                0.10171,                 1.8747,                 3.0991,                 2.2266,               0.006634,               0.006634,               0.006634
                     36,                 1.6138,                 2.3778,                 2.0629,                0.34179,                0.36842,                0.26481,                0.10703,                 1.8669,                 3.1645,                  2.208,               0.006535,               0.006535,               0.006535
                     37,                 1.6061,                 2.3469,                 2.0534,                0.36722,                0.36495,                0.27465,                0.10729,                 1.8887,                 3.0944,                 2.2385,               0.006436,               0.006436,               0.006436
                     38,                 1.6066,                 2.3758,                 2.0517,                0.34506,                0.35654,                0.26067,                0.10226,                 1.8923,                  3.129,                 2.2252,               0.006337,               0.006337,               0.006337
                     39,                 1.6133,                  2.361,                 2.0681,                0.35624,                0.35534,                0.26201,                0.10767,                 1.8841,                 3.1188,                 2.2395,               0.006238,               0.006238,               0.006238
                     40,                 1.5971,                 2.3519,                 2.0537,                0.35107,                0.36824,                0.25961,                0.10404,                 1.8567,                 3.1381,                 2.2115,               0.006139,               0.006139,               0.006139
                     41,                 1.5919,                  2.336,                 2.0412,                0.34536,                0.38055,                0.26459,                0.10589,                 1.8889,                 2.9895,                 2.2507,                0.00604,                0.00604,                0.00604
                     42,                 1.5986,                 2.3322,                 2.0419,                0.33414,                0.36735,                0.26484,                0.10567,                 1.8649,                 3.0686,                 2.2222,               0.005941,               0.005941,               0.005941
                     43,                 1.5832,                 2.2987,                 2.0332,                0.34478,                0.36615,                0.25652,                 0.1013,                 1.8778,                 3.0186,                 2.2297,               0.005842,               0.005842,               0.005842
                     44,                  1.591,                 2.3104,                 2.0356,                0.34631,                0.36255,                0.27462,                0.11011,                 1.8595,                 3.0316,                 2.2264,               0.005743,               0.005743,               0.005743
                     45,                 1.5853,                 2.2908,                 2.0267,                0.34523,                0.36134,                0.26543,                0.10644,                 1.8638,                 3.0011,                 2.2185,               0.005644,               0.005644,               0.005644
                     46,                 1.5746,                 2.2882,                 2.0256,                0.37458,                0.37815,                0.28739,                0.11469,                 1.8747,                 2.9526,                 2.2276,               0.005545,               0.005545,               0.005545
                     47,                 1.5721,                 2.2857,                 2.0215,                0.34961,                0.36975,                 0.2748,                0.11221,                 1.8697,                 2.9911,                 2.2375,               0.005446,               0.005446,               0.005446
                     48,                 1.5674,                 2.2959,                 2.0245,                 0.3786,                0.36571,                0.28115,                0.11346,                 1.8566,                 3.0223,                 2.2191,               0.005347,               0.005347,               0.005347
                     49,                 1.5619,                 2.2667,                 2.0147,                 0.3386,                0.37366,                0.27726,                0.11298,                  1.876,                 3.0374,                  2.242,               0.005248,               0.005248,               0.005248
                     50,                 1.5609,                 2.2592,                 2.0114,                 0.3682,                0.37215,                 0.2919,                0.11684,                 1.8597,                 2.9273,                 2.2301,               0.005149,               0.005149,               0.005149
                     51,                 1.5563,                  2.246,                  2.004,                0.37689,                0.38175,                0.29738,                0.12197,                 1.8791,                 2.9015,                 2.2309,                0.00505,                0.00505,                0.00505
                     52,                 1.5615,                 2.2596,                  2.006,                0.37276,                0.37095,                0.29894,                0.11994,                 1.8778,                 2.8936,                 2.2277,               0.004951,               0.004951,               0.004951
                     53,                 1.5394,                 2.2115,                 1.9933,                0.35716,                0.37418,                0.28347,                0.11554,                 1.8629,                 2.9259,                 2.2109,               0.004852,               0.004852,               0.004852
                     54,                 1.5461,                 2.2316,                 1.9855,                0.36858,                0.38655,                0.30018,                0.12353,                 1.8779,                 2.9481,                 2.2385,               0.004753,               0.004753,               0.004753
                     55,                 1.5411,                 2.1964,                 2.0019,                0.36164,                0.37815,                0.29294,                0.12077,                 1.8662,                 2.8829,                 2.2075,               0.004654,               0.004654,               0.004654
                     56,                 1.5353,                 2.2158,                 1.9872,                0.35995,                0.38776,                 0.2921,                0.11996,                 1.8761,                 2.8352,                 2.2238,               0.004555,               0.004555,               0.004555
                     57,                 1.5368,                 2.2059,                 1.9793,                0.38452,                0.38026,                0.29686,                0.11709,                 1.8669,                 2.8139,                 2.2083,               0.004456,               0.004456,               0.004456
                     58,                 1.5149,                 2.1875,                 1.9711,                0.36464,                0.38415,                0.30137,                0.12116,                 1.8617,                 2.8598,                 2.2043,               0.004357,               0.004357,               0.004357
                     59,                 1.5252,                 2.1849,                 1.9722,                0.36981,                0.37815,                0.30069,                0.12456,                 1.8626,                 2.8383,                 2.2184,               0.004258,               0.004258,               0.004258
                     60,                 1.5138,                 2.1612,                 1.9699,                0.35524,                0.39616,                0.29848,                0.12205,                 1.8852,                 2.8308,                 2.2259,               0.004159,               0.004159,               0.004159
                     61,                 1.5261,                 2.1481,                 1.9698,                0.39097,                0.39149,                0.31027,                0.12955,                 1.8652,                 2.7543,                    2.2,                0.00406,                0.00406,                0.00406
                     62,                 1.5156,                 2.1553,                 1.9679,                0.40664,                0.37335,                 0.3187,                0.12838,                  1.875,                 2.6791,                 2.2241,               0.003961,               0.003961,               0.003961
                     63,                 1.5063,                 2.1428,                 1.9628,                0.40296,                0.38405,                0.31127,                0.13003,                 1.8738,                 2.7666,                 2.2251,               0.003862,               0.003862,               0.003862
                     64,                 1.5063,                 2.1795,                 1.9595,                 0.4025,                0.36735,                0.30747,                0.12966,                 1.8648,                 2.7482,                 2.2045,               0.003763,               0.003763,               0.003763
                     65,                 1.4991,                 2.1479,                 1.9439,                0.37134,                0.38292,                0.29446,                0.12362,                 1.8669,                 2.7864,                 2.2055,               0.003664,               0.003664,               0.003664
                     66,                 1.4985,                 2.1218,                 1.9492,                0.39414,                0.38535,                0.30927,                0.12893,                 1.8723,                 2.7933,                 2.2071,               0.003565,               0.003565,               0.003565
                     67,                 1.4963,                 2.1294,                 1.9525,                0.41253,                0.38295,                0.31961,                0.13244,                 1.8767,                 2.7462,                 2.2016,               0.003466,               0.003466,               0.003466
                     68,                 1.4872,                  2.092,                 1.9407,                0.39661,                0.38295,                 0.3161,                0.13108,                 1.8669,                 2.7404,                 2.2026,               0.003367,               0.003367,               0.003367
                     69,                 1.4953,                 2.1195,                 1.9349,                0.40728,                0.38175,                0.31266,                0.13278,                 1.8686,                 2.7458,                 2.2019,               0.003268,               0.003268,               0.003268
                     70,                 1.4892,                  2.113,                 1.9463,                0.40527,                0.39376,                0.31517,                0.13231,                 1.8794,                 2.7422,                 2.2098,               0.003169,               0.003169,               0.003169
                     71,                 1.4801,                 2.0844,                 1.9308,                0.36907,                0.40096,                0.31566,                0.13112,                 1.8793,                  2.798,                 2.2131,                0.00307,                0.00307,                0.00307
                     72,                 1.4776,                 2.0965,                 1.9228,                0.40146,                0.37815,                0.30934,                0.13067,                 1.8601,                 2.7991,                 2.1978,               0.002971,               0.002971,               0.002971
                     73,                  1.469,                 2.0528,                  1.924,                0.41733,                0.37455,                0.31607,                0.13079,                 1.8539,                 2.7334,                 2.1978,               0.002872,               0.002872,               0.002872
                     74,                 1.4695,                 2.0443,                 1.9248,                0.38682,                0.38896,                0.31639,                0.13183,                  1.863,                 2.7071,                 2.2043,               0.002773,               0.002773,               0.002773
                     75,                 1.4698,                  2.047,                 1.9243,                0.41823,                0.36495,                0.32608,                0.13339,                 1.8767,                  2.688,                  2.216,               0.002674,               0.002674,               0.002674
                     76,                 1.4633,                 2.0614,                 1.9127,                0.39574,                0.39856,                0.31967,                0.13283,                 1.8742,                  2.683,                 2.2135,               0.002575,               0.002575,               0.002575
                     77,                 1.4675,                 2.0623,                 1.9256,                0.40135,                0.39256,                0.31908,                0.13264,                 1.8733,                 2.7258,                 2.2202,               0.002476,               0.002476,               0.002476
                     78,                 1.4466,                 2.0142,                 1.9091,                0.38383,                0.40009,                0.31982,                0.13312,                 1.8865,                 2.7199,                 2.2285,               0.002377,               0.002377,               0.002377
                     79,                 1.4523,                 2.0262,                 1.9058,                0.39058,                0.39496,                0.31701,                0.13417,                  1.885,                 2.7517,                 2.2234,               0.002278,               0.002278,               0.002278
                     80,                  1.442,                 2.0082,                 1.9046,                0.41024,                0.39165,                0.32361,                0.13378,                 1.8868,                 2.7007,                 2.2225,               0.002179,               0.002179,               0.002179
                     81,                 1.4468,                 2.0176,                 1.9003,                0.40684,                0.38896,                 0.3259,                0.13617,                 1.8873,                 2.7214,                 2.2154,                0.00208,                0.00208,                0.00208
                     82,                 1.4424,                 1.9938,                 1.8985,                0.39807,                0.40936,                0.32996,                0.13727,                 1.8927,                 2.7248,                 2.2204,               0.001981,               0.001981,               0.001981
                     83,                 1.4284,                 1.9714,                 1.8896,                0.41669,                 0.4022,                0.33095,                0.13839,                 1.8889,                 2.7157,                 2.2197,               0.001882,               0.001882,               0.001882
                     84,                 1.4284,                   1.95,                  1.886,                0.41937,                0.39496,                0.33386,                 0.1406,                 1.8945,                 2.6994,                 2.2308,               0.001783,               0.001783,               0.001783
                     85,                 1.4263,                 1.9701,                 1.8926,                0.43244,                0.38175,                0.33741,                0.14293,                 1.8859,                 2.6852,                 2.2166,               0.001684,               0.001684,               0.001684
                     86,                 1.4224,                 1.9471,                 1.8797,                0.41706,                 0.3925,                0.33489,                 0.1414,                 1.8896,                 2.6819,                 2.2228,               0.001585,               0.001585,               0.001585
                     87,                 1.4151,                 1.9618,                 1.8745,                0.39879,                0.40532,                0.33606,                0.14211,                 1.8943,                 2.6846,                  2.228,               0.001486,               0.001486,               0.001486
                     88,                 1.4271,                  1.965,                 1.8839,                0.39736,                0.41657,                0.33514,                0.14225,                 1.8963,                 2.6734,                 2.2332,               0.001387,               0.001387,               0.001387
                     89,                 1.4189,                 1.9468,                 1.8694,                0.40026,                 0.4094,                0.33722,                0.14266,                 1.8957,                 2.6648,                 2.2296,               0.001288,               0.001288,               0.001288
                     90,                 1.6324,                 2.0182,                 1.9817,                0.40206,                0.39976,                0.34077,                0.14576,                 1.8916,                 2.6389,                 2.2263,               0.001189,               0.001189,               0.001189
                     91,                 1.6101,                 1.9662,                  1.968,                0.42386,                0.39976,                0.34756,                0.14799,                 1.8876,                 2.6326,                 2.2221,                0.00109,                0.00109,                0.00109
                     92,                 1.5998,                 1.9466,                 1.9518,                0.42795,                0.39856,                0.34952,                0.15079,                 1.8867,                 2.6208,                 2.2203,               0.000991,               0.000991,               0.000991
                     93,                 1.5994,                 1.9247,                 1.9451,                0.42045,                0.39856,                0.34954,                0.15026,                 1.8807,                 2.6159,                 2.2135,               0.000892,               0.000892,               0.000892
                     94,                  1.591,                 1.9307,                 1.9451,                0.40791,                0.40816,                0.34805,                0.15171,                 1.8809,                  2.607,                 2.2154,               0.000793,               0.000793,               0.000793
                     95,                 1.5841,                 1.9183,                 1.9391,                0.41053,                0.39976,                0.34566,                0.15048,                  1.878,                 2.6085,                 2.2146,               0.000694,               0.000694,               0.000694
                     96,                 1.5728,                 1.9012,                 1.9288,                 0.4004,                0.41056,                0.34441,                0.15151,                 1.8786,                 2.6093,                 2.2166,               0.000595,               0.000595,               0.000595
                     97,                 1.5681,                 1.8909,                 1.9187,                0.39434,                 0.4213,                0.34403,                0.15181,                 1.8804,                 2.6033,                 2.2213,               0.000496,               0.000496,               0.000496
                     98,                  1.567,                 1.8716,                 1.9203,                0.39302,                0.42257,                0.34506,                0.15148,                 1.8814,                 2.6045,                 2.2254,               0.000397,               0.000397,               0.000397
                     99,                 1.5697,                 1.8709,                 1.9231,                0.39712,                0.42544,                0.34405,                0.15161,                 1.8834,                 2.6004,                 2.2278,               0.000298,               0.000298,               0.000298
